lemma	category	level
친일파로	dmc	inclusive
친일파를	dmc	inclusive
친일파부터	dmc	inclusive
친일파야	dmc	inclusive
친일파와	dmc	inclusive
친일파의	dmc	inclusive
친일파처럼	dmc	inclusive
칠칠맞다	ddp	inclusive
컴싸	qas	inclusive
코쟁이	ps	inclusive
쿵쾅이	dmc	conservative
쿵쾅이가	dmc	conservative
쿵쾅이는	dmc	conservative
쿵쾅이도	dmc	inclusive
쿵쾅이들	dmc	conservative
쿵쾅이처럼	dmc	conservative
타령	cds	inclusive
타령만	cds	inclusive
타령은	cds	inclusive
타령을	cds	inclusive
타령이	cds	inclusive
탈조선	rci	inclusive
탈조선까지	rci	inclusive
탈조선이	rci	inclusive
토인	ps	inclusive
토착왜구	dmc	conservative
토착왜구가	dmc	conservative
토착왜구같이	dmc	conservative
토착왜구는	dmc	conservative
토착왜구도	dmc	conservative
토착왜구들	dmc	conservative
토착왜구로	dmc	conservative
토착왜구만	dmc	conservative
토착왜구야	dmc	conservative
토착왜구에	dmc	inclusive
토착왜구와	dmc	conservative
토착왜구의	dmc	conservative
트페미	dmc	conservative
틀딱	ddf	conservative
틀딱같은	ddf	conservative
틀딱과	ddf	conservative
틀딱까지	ddf	conservative
틀딱도	ddf	conservative
틀딱들	ddf	conservative
틀딱만	ddf	conservative
틀딱부터	ddf	conservative
틀딱아	ddf	conservative
틀딱에	ddf	conservative
틀딱으로	ddf	conservative
틀딱은	ddf	conservative
틀딱을	ddf	conservative
틀딱의	ddf	conservative
틀딱이	ddf	conservative
틀딱충	ddf	conservative
틀딱충과	ddf	conservative
틀딱충들	ddf	conservative
틀딱충아	ddf	conservative
틀딱충으로	ddf	conservative
틀딱충은	ddf	conservative
틀딱충이	ddf	conservative
팔불용	ddp	inclusive
패거리	cds	inclusive
패거리는	cds	inclusive
패거리들	cds	inclusive
퐁퐁남	dmc	inclusive
푸탕이나	svp	inclusive
풀발	asm	conservative
한남	dmc	inclusive
한남과	dmc	inclusive
한남도	dmc	inclusive
한남들	dmc	inclusive
한남부터	dmc	inclusive
한남아	dmc	inclusive
한남에	dmc	inclusive
한남으로	dmc	inclusive
한남은	dmc	inclusive
한남을	dmc	inclusive
한남의	dmc	inclusive
한남이	dmc	inclusive
한남처럼	dmc	inclusive
한남충	dmc	conservative
한남충도	dmc	conservative
한남충들	dmc	conservative
한남충만	dmc	conservative
한남충은	dmc	conservative
한남충을	dmc	conservative
한남충이	dmc	conservative
핫바지	is	inclusive
핫바지들	is	inclusive
핫바지로	is	inclusive
헛소리	qas	inclusive
헛소리가	qas	inclusive
헛소리는	qas	inclusive
헛소리들	qas	inclusive
헛소리를	qas	inclusive
헛소리만	qas	inclusive
헛소리야	qas	inclusive
헛소리에	qas	inclusive
헤프다	pr	inclusive
헬조선	rci	inclusive
헬조선도	rci	inclusive
헬조선만	rci	inclusive
헬조선에	rci	inclusive
헬조선에서	rci	inclusive
헬조선으로	rci	inclusive
헬조선은	rci	inclusive
헬조선을	rci	inclusive
헬조선의	rci	inclusive
헬조선이	rci	inclusive
혓바닥	cds	inclusive
혓바닥까지	cds	inclusive
혓바닥도	cds	inclusive
혓바닥은	cds	inclusive
혓바닥이	cds	inclusive
호래아들	cds	conservative
호래자식	cds	conservative
호로새끼	cds	conservative
호로자식	cds	conservative
호모	om	conservative
호색한	pr	inclusive
호색한이	pr	inclusive
홍어	ps	conservative
홍어가	ps	conservative
홍어는	ps	conservative
홍어들	ps	conservative
홍어로	ps	conservative
홍어를	ps	conservative
홍어야	ps	conservative
홍어와	ps	conservative
홍어의	ps	conservative
화냥년	pr	conservative
환빠	dmc	inclusive
후레아들	cds	conservative
후레자식	cds	conservative
후장	asm	inclusive
희롱꾼	pr	inclusive
흰둥이	ps	conservative
힘바리	pa	inclusive
