id	pos	category	stereotype	lemma	level
EN00654	n	dmc	no	islamopologists	inclusive
EN00655	n	dmc	no	leftard	inclusive
EN00656	n	dmc	no	leftards	inclusive
EN00657	n	dmc	no	libtard	inclusive
EN00658	a	dmc	no	libtarded	inclusive
EN00659	n	dmc	no	libtards	inclusive
EN00660	a	dmc	no	libtardy	inclusive
EN00661	n	dmc	no	nazi	inclusive
EN00662	n	dmc	no	nazis	inclusive
EN00663	n	dmc	no	neonazi	inclusive
EN00664	n	dmc	no	neonazis	inclusive
EN00665	n	dmc	no	pinko	inclusive
EN00666	n	dmc	no	pinkos	inclusive
EN00667	n	dmc	no	pro-deather	inclusive
EN00668	n	dmc	no	regressive left	inclusive
EN00669	n	dmc	no	trumptards	inclusive
EN00670	n	is	no	doctors and engineers	inclusive
EN00671	n	is	no	ghetto	inclusive
EN00672	n	is	no	ghettos	inclusive
EN00673	n	is	no	hick	inclusive
EN00674	n	is	no	hicks	inclusive
EN00675	n	is	no	hillbillies	inclusive
EN00676	n	is	no	hillbilly	inclusive
EN00677	n	is	no	inbred	inclusive
EN00678	n	is	no	inbreds	inclusive
EN00679	n	is	no	poor white trash	inclusive
EN00680	n	is	no	redneck	inclusive
EN00681	n	is	no	rednecks	inclusive
EN00682	n	is	no	spide	inclusive
EN00683	n	is	no	spides	inclusive
EN00684	n	is	no	toff	inclusive
EN00685	n	is	no	toffs	inclusive
EN00686	n	is	no	trailer park trash	inclusive
EN00687	n	is	no	trailer trash	inclusive
EN00688	n	is	no	white trash	conservative
EN00689	n	is	no	yobbo	inclusive
EN00690	n	is	no	yobbos	inclusive
EN00691	n	om	yes	bi-dyke	inclusive
EN00692	n	om	yes	boydyke	inclusive
EN00693	n	om	yes	boydykes	inclusive
EN00694	n	om	yes	bull dyke	conservative
EN00695	n	om	yes	diesel dyke	conservative
EN00696	n	om	yes	dyke	conservative
EN00697	v	om	yes	dyke out	inclusive
EN00698	n	om	yes	dykephobia	inclusive
EN00699	n	om	yes	dykephobias	inclusive
EN00700	n	om	yes	dykeries	inclusive
EN00701	n	om	yes	dykery	inclusive
EN00702	n	om	yes	dykes	conservative
EN00703	a	om	yes	dykey	conservative
EN00704	n	om	yes	dykeys	conservative
EN00705	n	om	yes	fag	conservative
EN00706	v	om	yes	fag-bash	conservative
EN00707	n	om	yes	fagging	conservative
EN00708	n	om	yes	faggings	conservative
EN00709	n	om	yes	faggit	conservative
EN00710	n	om	yes	faggits	conservative
EN00711	n	om	yes	faggot	conservative
EN00712	n	om	yes	faggot marriage	conservative
EN00713	n	om	yes	faggoties	conservative
EN00714	n	om	yes	faggotries	conservative
EN00715	n	om	yes	faggotry	conservative
EN00716	n	om	yes	faggots	conservative
EN00717	a	om	yes	faggoty	conservative
EN00718	a	om	yes	faggy	conservative
EN00719	n	om	yes	fagmo	conservative
EN00720	n	om	yes	fagmos	conservative
EN00721	n	om	yes	fagot	conservative
EN00722	n	om	yes	fagots	conservative
EN00723	n	om	yes	fags	conservative
EN00724	n	om	yes	fagtard	conservative
EN00725	n	om	yes	fagtards	conservative
EN00726	n	om	yes	flamer	inclusive
EN00727	n	om	yes	flamers	inclusive
EN00728	n	om	yes	fudge packer	conservative
EN00729	a	om	yes	gae	conservative
EN00730	n	om	yes	gaes	conservative
EN00731	n	om	yes	gay disease	conservative
EN00732	n	om	yes	gayboy	conservative
EN00733	n	om	yes	gayboys	conservative
EN00734	n	om	yes	gayfag	conservative
EN00735	n	om	yes	gayfags	conservative
EN00736	n	om	yes	gaylord	conservative
EN00737	n	om	yes	gaylords	conservative
EN00738	n	om	yes	gendie	conservative
EN00739	n	om	yes	gendies	conservative
EN00740	a	om	yes	ghey	conservative
EN00741	n	om	yes	gheys	conservative
EN00742	n	om	yes	globohomo	conservative
EN00743	n	om	yes	globohomos	conservative
EN00744	n	om	yes	homo	conservative
EN00745	n	om	yes	homo-whore	conservative
EN00746	n	om	yes	homofascism	conservative
EN00747	n	om	yes	homofascisms	conservative
EN00748	n	om	yes	homofascist	conservative
EN00749	n	om	yes	homofascists	conservative
EN00750	n	om	yes	homonazi	conservative
EN00751	n	om	yes	homonazis	conservative
EN00752	n	om	yes	homos	conservative
EN00753	n	om	yes	homosexualism	inclusive
EN00754	n	om	yes	homosexualisms	inclusive
EN00755	n	om	yes	homosexualist	inclusive
EN00756	n	om	yes	homosexualists	inclusive
EN00757	n	om	yes	homowhore	conservative
EN00758	n	om	yes	homowhores	conservative
EN00759	n	om	yes	lesbo	inclusive
EN00760	n	om	yes	lesbos	inclusive
EN00761	n	om	yes	lez	inclusive
EN00762	n	om	yes	lezes	inclusive
EN00763	n	om	yes	lezzie	inclusive
EN00764	n	om	yes	lezzies	inclusive
EN00765	n	om	yes	limp of the wrist	conservative
EN00766	n	om	yes	limp-wrist	conservative
EN00767	n	om	yes	pansies	inclusive
EN00768	n	om	yes	pansy	inclusive
EN00769	n	om	yes	pantywaist	inclusive
EN00770	n	om	yes	pantywaists	inclusive
EN00771	n	om	yes	polesmoker	conservative
EN00772	n	om	yes	polesmokers	conservative
EN00773	n	om	yes	poof	inclusive
EN00774	n	om	yes	poofs	inclusive
EN00775	n	om	yes	poofter	conservative
EN00776	n	om	yes	poofters	conservative
EN00777	n	om	yes	poove	conservative
EN00778	n	om	yes	pooves	conservative
EN00779	n	om	yes	queer	inclusive
EN00780	n	om	yes	queers	inclusive
EN00781	n	om	yes	roidtrannies	conservative
EN00782	n	om	yes	roidtranny	conservative
EN00783	n	om	yes	shemale	conservative
EN00784	n	om	yes	shemales	conservative
EN00785	n	om	yes	sissies	inclusive
EN00786	n	om	yes	sissy	inclusive
EN00787	n	om	yes	sodomite	inclusive
EN00788	n	om	yes	sodomites	inclusive
EN00789	n	om	yes	straggot	inclusive
EN00790	n	om	yes	straggots	inclusive
EN00791	n	om	yes	trannies	conservative
EN00792	n	om	yes	trannoid	conservative
EN00793	n	om	yes	trannoids	conservative
EN00794	n	om	yes	tranny	conservative
EN00795	n	om	yes	tranny chaser	conservative
EN00796	n	om	yes	trannycock	conservative
EN00797	n	om	yes	trannycocks	conservative
EN00798	n	om	yes	trannyism	conservative
EN00799	n	om	yes	trannyisms	conservative
EN00800	n	om	yes	trans-identified female	inclusive
EN00801	n	om	yes	trans-identified male	inclusive
EN00802	n	om	yes	transgenderism	inclusive
EN00803	n	om	yes	transgenderisms	inclusive
EN00804	n	om	yes	troid	conservative
EN00805	n	om	yes	troids	conservative
EN00806	n	om	yes	troon	conservative
EN00807	v	om	yes	troon out	conservative
EN00808	n	om	yes	trooner	conservative
EN00809	n	om	yes	trooners	conservative
EN00810	n	om	yes	troonism	inclusive
EN00811	n	om	yes	troonisms	inclusive
EN00812	n	om	yes	troons	conservative
EN00813	n	om	yes	twink	inclusive
EN00814	n	om	yes	twinks	inclusive
EN00815	n	pr	no	bimbo	inclusive
EN00816	n	pr	no	bimbos	inclusive
EN00817	n	pr	no	bint	inclusive
EN00818	n	pr	no	bints	inclusive
EN00819	n	pr	no	camwhore	inclusive
EN00820	n	pr	no	camwhores	inclusive
EN00821	n	pr	no	cumbucket	inclusive
EN00822	n	pr	no	cumbuckets	inclusive
EN00823	n	pr	no	cumdump	inclusive
EN00824	n	pr	no	cumdumps	inclusive
EN00825	n	pr	no	cumslut	inclusive
EN00826	n	pr	no	cumsluts	inclusive
EN00827	n	pr	no	cumwhore	inclusive
EN00828	n	pr	no	cumwhores	inclusive
EN00829	n	pr	no	e-thot	conservative
EN00830	n	pr	no	harlot	inclusive
EN00831	n	pr	no	harlots	inclusive
EN00832	n	pr	no	ho	conservative
EN00833	n	pr	no	hoe	conservative
EN00834	n	pr	no	hoes	conservative
EN00835	n	pr	no	hooker	inclusive
EN00836	n	pr	no	hookers	inclusive
EN00837	n	pr	no	hore	conservative
EN00838	n	pr	no	hores	conservative
EN00839	n	pr	no	hussies	inclusive
EN00840	n	pr	no	hussy	inclusive
EN00841	n	pr	no	milf	inclusive
EN00842	n	pr	no	milfs	inclusive
EN00843	n	pr	no	skank	conservative
EN00844	n	pr	no	skanks	conservative
EN00845	n	pr	no	skanky	conservative
EN00846	n	pr	no	slag	conservative
EN00847	n	pr	no	slags	conservative
EN00848	n	pr	no	slut	conservative
EN00849	n	pr	no	slutbag	conservative
EN00850	n	pr	no	slutbags	conservative
EN00851	n	pr	no	slutface	conservative
EN00852	n	pr	no	slutfaces	conservative
EN00853	n	pr	no	sluts	conservative
EN00854	n	pr	no	slutties	inclusive
EN00855	n	pr	no	slutty	conservative
EN00856	n	pr	no	slutwhore	conservative
EN00857	n	pr	no	slutwhores	conservative
EN00858	n	pr	no	strumpet	inclusive
EN00859	n	pr	no	strumpets	inclusive
EN00860	n	pr	no	thot	conservative
EN00861	n	pr	no	thots	conservative
EN00862	n	pr	no	tramp	inclusive
EN00863	n	pr	no	tramps	inclusive
EN00864	n	pr	no	wench	inclusive
EN00865	n	pr	no	wenches	inclusive
EN00866	n	pr	no	whore	conservative
EN00867	n	pr	no	whoreface	inclusive
EN00868	n	pr	no	whorefaces	inclusive
EN00869	n	pr	no	whorehouse	inclusive
EN00870	n	pr	no	whorehouses	inclusive
EN00871	n	pr	no	whores	conservative
EN00872	n	ps	yes	abo	conservative
EN00873	n	ps	yes	abos	conservative
EN00874	n	ps	yes	africoon	conservative
EN00875	n	ps	yes	africoons	conservative
EN00876	n	ps	yes	africunt	conservative
EN00877	n	ps	yes	africunts	conservative
EN00878	n	ps	yes	afrocoon	conservative
EN00879	n	ps	yes	afrocoons	conservative
EN00880	n	ps	yes	ah lian	inclusive
EN00881	n	ps	yes	ali baba	conservative
EN00882	n	ps	yes	americoon	conservative
EN00883	n	ps	yes	americoons	conservative
EN00884	n	ps	yes	americuck	conservative
EN00885	n	ps	yes	americucks	conservative
EN00886	n	ps	yes	americunt	conservative
EN00887	n	ps	yes	americunts	conservative
EN00888	n	ps	yes	amerimutt	conservative
EN00889	n	ps	yes	amerimutts	conservative
EN00890	n	ps	yes	anchor baby	conservative
EN00891	n	ps	yes	apefrican	conservative
EN00892	n	ps	yes	apefricans	conservative
EN00893	n	ps	yes	apple	inclusive
EN00894	n	ps	yes	apples	inclusive
EN00895	n	ps	yes	asajew	conservative
EN00896	n	ps	yes	asajews	conservative
EN00897	n	ps	yes	bagel bender	conservative
EN00898	n	ps	yes	banana	inclusive
EN00899	n	ps	yes	bananas	inclusive
EN00900	n	ps	yes	beaner	conservative
EN00901	n	ps	yes	beaners	conservative
EN00902	n	ps	yes	bed wench	conservative
EN00903	n	ps	yes	bhakt	inclusive
EN00904	n	ps	yes	bhakts	inclusive
EN00905	n	ps	yes	bible basher	inclusive
EN00906	n	ps	yes	bible thumper	inclusive
EN00907	n	ps	yes	binghi	inclusive
EN00908	n	ps	yes	binghis	inclusive
EN00909	n	ps	yes	bix nood	conservative
EN00910	n	ps	yes	blackfellow	inclusive
EN00911	n	ps	yes	blackfellows	inclusive
EN00912	n	ps	yes	blackies	conservative
EN00913	n	ps	yes	blacky	conservative
EN00914	n	ps	yes	boche	inclusive
EN00915	n	ps	yes	boches	inclusive
EN00916	n	ps	yes	bohunk	inclusive
EN00917	n	ps	yes	bohunks	inclusive
EN00918	n	ps	yes	boong	conservative
EN00919	n	ps	yes	boonga	conservative
EN00920	n	ps	yes	boongas	conservative
EN00921	n	ps	yes	boongs	conservative
EN00922	n	ps	yes	bootlip	conservative
EN00923	a	ps	yes	bootlipped	conservative
EN00924	n	ps	yes	bootlips	conservative
EN00925	n	ps	yes	border jumper	conservative
EN00926	n	ps	yes	brillo pad	inclusive
EN00927	n	ps	yes	buddhahead	conservative
EN00928	n	ps	yes	buddhaheads	conservative
EN00929	n	ps	yes	burrhead	conservative
EN00930	n	ps	yes	burrheads	conservative
EN00931	n	ps	yes	buybull	inclusive
EN00932	n	ps	yes	buybulls	inclusive
EN00933	n	ps	yes	cac	inclusive
EN00934	n	ps	yes	cacs	inclusive
EN00935	n	ps	yes	camel jockey	conservative
EN00936	n	ps	yes	camelfucker	conservative
EN00937	n	ps	yes	camelfuckers	conservative
EN00938	n	ps	yes	casper	inclusive
EN00939	n	ps	yes	caspers	inclusive
EN00940	n	ps	yes	chicom	inclusive
EN00941	n	ps	yes	chicoms	inclusive
EN00942	n	ps	yes	chigga	conservative
EN00943	n	ps	yes	chiggas	conservative
EN00944	n	ps	yes	chimp out	conservative
EN00945	n	ps	yes	chimpout	conservative
EN00946	n	ps	yes	chimpouts	conservative
EN00947	n	ps	yes	chinaboy	conservative
EN00948	n	ps	yes	chinaboys	conservative
EN00949	n	ps	yes	chinaman	conservative
EN00950	n	ps	yes	chinaman's chance	conservative
EN00951	n	ps	yes	chinamans	conservative
EN00952	n	ps	yes	chinee	conservative
EN00953	n	ps	yes	chinees	conservative
EN00954	n	ps	yes	chinese virus	conservative
EN00955	n	ps	yes	ching chong	conservative
EN00956	n	ps	yes	chinkies	conservative
EN00957	n	ps	yes	chinkland	conservative
EN00958	n	ps	yes	chinklands	conservative
EN00959	n	ps	yes	chinkware	conservative
EN00960	n	ps	yes	chinkwares	conservative
EN00961	n	ps	yes	chinky	conservative
EN00962	n	ps	yes	choc ice	inclusive
EN00963	n	ps	yes	cholo	inclusive
EN00964	n	ps	yes	cholos	inclusive
EN00965	n	ps	yes	chrislam	inclusive
EN00966	a	ps	yes	chrislamic	inclusive
EN00967	n	ps	yes	chrislamics	inclusive
EN00968	n	ps	yes	chrislams	inclusive
EN00969	n	ps	yes	christ-killer	conservative
EN00970	n	ps	yes	christard	conservative
EN00971	n	ps	yes	christards	conservative
EN00972	n	ps	yes	christcuck	conservative
EN00973	n	ps	yes	christcucks	conservative
EN00974	n	ps	yes	christer	inclusive
EN00975	n	ps	yes	christers	inclusive
EN00976	n	ps	yes	christfag	conservative
EN00977	n	ps	yes	christfags	conservative
EN00978	n	ps	yes	christkike	conservative
EN00979	n	ps	yes	christkikes	conservative
EN00980	n	ps	yes	chuhra	conservative
EN00981	n	ps	yes	chuhras	conservative
EN00982	n	ps	yes	coal burner	conservative
EN00983	n	ps	yes	coolie	conservative
EN00984	n	ps	yes	coolies	conservative
EN00985	n	ps	yes	coon	conservative
EN00986	n	ps	yes	cooneries	inclusive
EN00987	n	ps	yes	coonery	inclusive
EN00988	n	ps	yes	coons	conservative
EN00989	n	ps	yes	cotton picker	conservative
EN00990	n	ps	yes	cow piss drinker	conservative
EN00991	n	ps	yes	cracka	conservative
EN00992	n	ps	yes	crackah	conservative
EN00993	n	ps	yes	crackahs	conservative
EN00994	n	ps	yes	crackas	conservative
EN00995	n	ps	yes	cracker	conservative
EN00996	a	ps	yes	cracker-ass	conservative
EN00997	n	ps	yes	crackers	conservative
EN00998	n	ps	yes	craka	conservative
EN00999	n	ps	yes	crakas	conservative
EN01000	n	ps	yes	crapaud	inclusive
EN01001	n	ps	yes	crapauds	inclusive
EN01002	n	ps	yes	cross-worshipper	inclusive
EN01003	n	ps	yes	crossback	inclusive
EN01004	n	ps	yes	crossbacks	inclusive
EN01005	n	ps	yes	cullud pusson	inclusive
EN01006	n	ps	yes	curry nigger	conservative
EN01007	n	ps	yes	curry-muncher	conservative
EN01008	n	ps	yes	currycel	inclusive
EN01009	n	ps	yes	currycels	inclusive
EN01010	n	ps	yes	currywhore	conservative
EN01011	n	ps	yes	currywhores	conservative
EN01012	n	ps	yes	dago	conservative
EN01013	n	ps	yes	dagos	conservative
EN01014	n	ps	yes	darkey	conservative
EN01015	n	ps	yes	darkeys	conservative
EN01016	n	ps	yes	darkie	conservative
EN01017	n	ps	yes	darkies	conservative
EN01018	n	ps	yes	deutschbag	conservative
EN01019	n	ps	yes	deutschbags	conservative
EN01020	n	ps	yes	diaperhead	conservative
EN01021	n	ps	yes	diaperheads	conservative
EN01022	n	ps	yes	dindu nuffin	conservative
EN01023	n	ps	yes	dothead	conservative
EN01024	n	ps	yes	dotheads	conservative
EN01025	n	ps	yes	dune coon	conservative
EN01026	i	ps	yes	durka durka	conservative
EN01027	n	ps	yes	eye-tie	conservative
EN01028	n	ps	yes	eyetie	conservative
EN01029	n	ps	yes	eyeties	conservative
EN01030	n	ps	yes	farm nigger	conservative
EN01031	n	ps	yes	fire-worshipper	inclusive
EN01032	n	ps	yes	fritz	inclusive
EN01033	n	ps	yes	fritzes	inclusive
EN01034	n	ps	yes	frogeater	conservative
EN01035	n	ps	yes	frogeaters	conservative
EN01036	n	ps	yes	giaour	inclusive
EN01037	n	ps	yes	giaours	inclusive
EN01038	n	ps	yes	gigaboo	conservative
EN01039	n	ps	yes	gigaboos	conservative
EN01040	n	ps	yes	ginzo	conservative
EN01041	n	ps	yes	ginzos	conservative
EN01042	n	ps	yes	goatfucker	conservative
EN01043	n	ps	yes	goatfuckers	conservative
EN01044	n	ps	yes	golliwog	conservative
EN01045	n	ps	yes	golliwogs	conservative
EN01046	n	ps	yes	gook	conservative
EN01047	n	ps	yes	gookies	conservative
EN01048	n	ps	yes	gooks	conservative
EN01049	a	ps	yes	gooky	conservative
EN01050	n	ps	yes	goy	inclusive
EN01051	n	ps	yes	goys	inclusive
EN01052	n	ps	yes	greaseball	conservative
EN01053	n	ps	yes	greaseballs	conservative
EN01054	n	ps	yes	gringo	inclusive
EN01055	n	ps	yes	gringolandia	inclusive
EN01056	n	ps	yes	gringolandias	inclusive
EN01057	n	ps	yes	gringos	inclusive
EN01058	n	ps	yes	guidette	inclusive
EN01059	n	ps	yes	guidettes	inclusive
EN01060	n	ps	yes	guido	inclusive
EN01061	n	ps	yes	guidos	inclusive
EN01062	n	ps	yes	gulti	inclusive
EN01063	n	ps	yes	gultis	inclusive
EN01064	n	ps	yes	gussuk	inclusive
EN01065	n	ps	yes	gussuks	inclusive
EN01066	n	ps	yes	gutter ape	conservative
EN01067	n	ps	yes	gweilo	inclusive
EN01068	n	ps	yes	gweilos	inclusive
EN01069	n	ps	yes	gweipo	inclusive
EN01070	n	ps	yes	gweipos	inclusive
EN01071	n	ps	yes	gypo	conservative
EN01072	n	ps	yes	gypos	conservative
EN01073	n	ps	yes	gyppo	conservative
EN01074	n	ps	yes	gyppos	conservative
EN01075	n	ps	yes	gypsies	inclusive
EN01076	n	ps	yes	gypsy	inclusive
EN01077	n	ps	yes	hairyback	inclusive
EN01078	n	ps	yes	hairybacks	inclusive
EN01079	n	ps	yes	hajji	inclusive
EN01080	n	ps	yes	hajjis	inclusive
EN01081	n	ps	yes	half-breed	conservative
EN01082	n	ps	yes	haole	inclusive
EN01083	n	ps	yes	haoles	inclusive
EN01084	n	ps	yes	hebe	conservative
EN01085	n	ps	yes	hebes	conservative
EN01086	n	ps	yes	heeb	conservative
EN01087	n	ps	yes	heebs	conservative
EN01088	n	ps	yes	heimie	conservative
EN01089	n	ps	yes	heimies	conservative
EN01090	n	ps	yes	hohol	conservative
EN01091	n	ps	yes	hohols	conservative
EN01092	n	ps	yes	homo negronus	conservative
EN01093	n	ps	yes	honest injun	conservative
EN01094	n	ps	yes	honkey	conservative
EN01095	n	ps	yes	honkeys	conservative
EN01096	n	ps	yes	honkies	conservative
EN01097	n	ps	yes	honky	conservative
EN01098	n	ps	yes	hori	inclusive
EN01099	n	ps	yes	horis	inclusive
EN01100	n	ps	yes	house nigger	conservative
EN01101	n	ps	yes	hun	inclusive
EN01102	n	ps	yes	hunkies	inclusive
EN01103	n	ps	yes	hunky	inclusive
EN01104	n	ps	yes	huns	inclusive
EN01105	n	ps	yes	hymie	conservative
EN01106	n	ps	yes	hymies	conservative
EN01107	n	ps	yes	ikey	inclusive
EN01108	n	ps	yes	ikeys	inclusive
EN01109	n	ps	yes	injun	conservative
EN01110	n	ps	yes	injuns	conservative
EN01111	n	ps	yes	islamotard	conservative
EN01112	n	ps	yes	islamotards	conservative
EN01113	n	ps	yes	jap	conservative
EN01114	n	ps	yes	japanazi	conservative
EN01115	n	ps	yes	japanazis	conservative
EN01116	n	ps	yes	jappies	inclusive
EN01117	a	ps	yes	jappy	inclusive
EN01118	n	ps	yes	japs	conservative
EN01119	n	ps	yes	japtard	conservative
EN01120	n	ps	yes	japtards	conservative
EN01121	n	ps	yes	jeet	conservative
EN01122	n	ps	yes	jeets	conservative
EN01123	n	ps	yes	jerries	inclusive
EN01124	n	ps	yes	jerry	inclusive
EN01125	n	ps	yes	jesus freak	inclusive
EN01126	v	ps	yes	jew down	conservative
EN01127	n	ps	yes	jew york	conservative
EN01128	n	ps	yes	jewboy	conservative
EN01129	n	ps	yes	jewboys	conservative
EN01130	n	ps	yes	jewcuck	conservative
EN01131	n	ps	yes	jewcucks	conservative
EN01132	n	ps	yes	jewtard	conservative
EN01133	n	ps	yes	jewtards	conservative
EN01134	n	ps	yes	jigaboo	conservative
EN01135	n	ps	yes	jigaboos	conservative
EN01136	n	ps	yes	jiggaboo	conservative
EN01137	n	ps	yes	jiggaboos	conservative
EN01138	n	ps	yes	jiggerboo	conservative
EN01139	n	ps	yes	jiggerboos	conservative
EN01140	n	ps	yes	john chinaman	conservative
EN01141	n	ps	yes	judeo-bolshevik	conservative
EN01142	n	ps	yes	judeo-bolshevist	conservative
EN01143	n	ps	yes	jungle asian	conservative
EN01144	n	ps	yes	jungle bunny	conservative
EN01145	n	ps	yes	kaffir	conservative
EN01146	n	ps	yes	kaffirs	conservative
EN01147	n	ps	yes	kafir	conservative
EN01148	n	ps	yes	kafirs	conservative
EN01149	n	ps	yes	kalar	inclusive
EN01150	n	ps	yes	kalars	inclusive
EN01151	n	ps	yes	katsap	conservative
EN01152	n	ps	yes	katsaps	conservative
EN01153	n	ps	yes	katwa	conservative
EN01154	n	ps	yes	katwas	conservative
EN01155	n	ps	yes	keling	conservative
EN01156	n	ps	yes	kelings	conservative
EN01157	n	ps	yes	khokhol	conservative
EN01158	n	ps	yes	khokhols	conservative
EN01159	n	ps	yes	kike	conservative
EN01160	n	ps	yes	kike dyke	conservative
EN01161	n	ps	yes	kikes	conservative
EN01162	n	ps	yes	knacker	conservative
EN01163	n	ps	yes	knackers	conservative
EN01164	n	ps	yes	koranimal	conservative
EN01165	n	ps	yes	koranimals	conservative
EN01166	n	ps	yes	kraut	inclusive
EN01167	n	ps	yes	krauthead	conservative
EN01168	n	ps	yes	krautheads	conservative
EN01169	n	ps	yes	krauts	inclusive
EN01170	n	ps	yes	latrino	conservative
EN01171	n	ps	yes	latrinos	conservative
EN01172	n	ps	yes	limey	inclusive
EN01173	n	ps	yes	limeys	inclusive
EN01174	n	ps	yes	lubra	conservative
EN01175	n	ps	yes	lubras	conservative
EN01176	n	ps	yes	magic nigger	conservative
EN01177	n	ps	yes	megakike	conservative
EN01178	n	ps	yes	megakikes	conservative
EN01179	n	ps	yes	mexicoon	conservative
EN01180	n	ps	yes	mexicoons	conservative
EN01181	n	ps	yes	mexicunt	conservative
EN01182	n	ps	yes	mexicunts	conservative
EN01183	n	ps	yes	mooley	conservative
EN01184	n	ps	yes	mooleys	conservative
EN01185	n	ps	yes	moolie	conservative
EN01186	n	ps	yes	moolies	conservative
EN01187	n	ps	yes	moolinyan	conservative
EN01188	n	ps	yes	moolinyans	conservative
EN01189	n	ps	yes	moon cricket	conservative
EN01190	n	ps	yes	mooselimb	conservative
EN01191	n	ps	yes	mooselimbs	conservative
EN01192	n	ps	yes	moskal	conservative
EN01193	n	ps	yes	moskals	conservative
EN01194	n	ps	yes	mud shark	conservative
EN01195	n	ps	yes	mudslime	conservative
EN01196	n	ps	yes	mudslimes	conservative
EN01197	n	ps	yes	mudslum	conservative
EN01198	n	ps	yes	mudslums	conservative
EN01199	n	ps	yes	mulatto	inclusive
EN01200	n	ps	yes	mulattos	inclusive
EN01201	n	ps	yes	munt	conservative
EN01202	n	ps	yes	munts	conservative
EN01203	n	ps	yes	muslimcuck	conservative
EN01204	n	ps	yes	muslimcucks	conservative
EN01205	n	ps	yes	muslimoid	conservative
EN01206	n	ps	yes	muslimoids	conservative
EN01207	n	ps	yes	muslimtard	conservative
EN01208	n	ps	yes	muslimtards	conservative
EN01209	n	ps	yes	musloid	conservative
EN01210	n	ps	yes	musloids	conservative
EN01211	n	ps	yes	muzrat	conservative
EN01212	n	ps	yes	muzrats	conservative
EN01213	n	ps	yes	muzzie	conservative
EN01214	n	ps	yes	muzzies	conservative
EN01215	a	ps	yes	nappyheaded	conservative
EN01216	n	ps	yes	neger	conservative
EN01217	n	ps	yes	negers	conservative
EN01218	n	ps	yes	negress	inclusive
EN01219	n	ps	yes	negresses	inclusive
EN01220	n	ps	yes	negrette	inclusive
EN01221	n	ps	yes	negrettes	inclusive
EN01222	n	ps	yes	negro	inclusive
EN01223	n	ps	yes	negro felon league	conservative
EN01224	n	ps	yes	negroid	conservative
EN01225	n	ps	yes	negroids	conservative
EN01226	n	ps	yes	negros	inclusive
EN01227	n	ps	yes	neocoon	conservative
EN01228	n	ps	yes	neocoons	conservative
EN01229	n	ps	yes	nicka	conservative
EN01230	n	ps	yes	nickas	conservative
EN01231	p	ps	yes	nig nog	conservative
EN01232	n	ps	yes	nig-nog	conservative
EN01233	n	ps	yes	nigaboo	conservative
EN01234	n	ps	yes	nigaboos	conservative
EN01235	n	ps	yes	nigga	conservative
EN01236	n	ps	yes	niggah	conservative
EN01237	n	ps	yes	niggahs	conservative
EN01238	n	ps	yes	niggas	conservative
EN01239	n	ps	yes	nigger	conservative
EN01240	n	ps	yes	nigger felon league	conservative
EN01241	n	ps	yes	nigger heaven	conservative
EN01242	n	ps	yes	nigger in the woodpile	conservative
EN01243	n	ps	yes	nigger knocker	conservative
EN01244	n	ps	yes	nigger lover	conservative
EN01245	a	ps	yes	nigger rich	conservative
EN01246	n	ps	yes	nigger toe	conservative
EN01247	v	ps	yes	nigger-rig	conservative
EN01248	v	ps	yes	nigger-rigged	conservative
EN01249	n	ps	yes	niggerdick	conservative
EN01250	n	ps	yes	niggerdicks	conservative
EN01251	n	ps	yes	niggerian	conservative
EN01252	n	ps	yes	niggerians	conservative
EN01253	n	ps	yes	niggers	conservative
EN01254	n	ps	yes	niggertown	conservative
EN01255	n	ps	yes	niggertowns	conservative
EN01256	n	ps	yes	niggerville	conservative
EN01257	n	ps	yes	niggervilles	conservative
EN01258	n	ps	yes	nigguh	conservative
EN01259	n	ps	yes	nigguhs	conservative
EN01260	n	ps	yes	niglet	conservative
EN01261	n	ps	yes	niglets	conservative
EN01262	n	ps	yes	niglette	conservative
EN01263	n	ps	yes	niglettes	conservative
EN01264	n	ps	yes	nigra	conservative
EN01265	n	ps	yes	nigras	conservative
EN01266	n	ps	yes	nigtard	conservative
EN01267	n	ps	yes	nigtards	conservative
EN01268	n	ps	yes	niptard	conservative
EN01269	n	ps	yes	niptards	conservative
EN01270	n	ps	yes	nogger	conservative
EN01271	n	ps	yes	noggers	conservative
EN01272	n	ps	yes	noodlewhore	conservative
EN01273	n	ps	yes	noodlewhores	conservative
EN01274	n	ps	yes	ofay	conservative
EN01275	n	ps	yes	ofays	conservative
EN01276	i	ps	yes	ooga booga	conservative
EN01277	n	ps	yes	oreo	inclusive
EN01278	n	ps	yes	oreos	inclusive
EN01279	n	ps	yes	paddies	inclusive
EN01280	n	ps	yes	paddy	inclusive
EN01281	n	ps	yes	pajeet	conservative
EN01282	n	ps	yes	pajeeta	conservative
EN01283	n	ps	yes	pajeetas	conservative
EN01284	n	ps	yes	pajeets	conservative
EN01285	n	ps	yes	paki	conservative
EN01286	n	ps	yes	paki shop	conservative
EN01287	n	ps	yes	paki-bashing	conservative
EN01288	n	ps	yes	pakiland	conservative
EN01289	n	ps	yes	pakilands	conservative
EN01290	n	ps	yes	pakis	conservative
EN01291	n	ps	yes	papist	inclusive
EN01292	n	ps	yes	papists	inclusive
EN01293	n	ps	yes	pea soup	inclusive
EN01294	n	ps	yes	peckerwood	conservative
EN01295	n	ps	yes	peckerwoods	conservative
